venta_id,fecha_id,cliente_id,producto_id,cantidad,precio_unitario_clp,descuento_pct,monto_total_clp,canal_venta,metodo_pago
419,18,1191,146,1,36000,0.0,36000,Web,Tarjeta Crédito
420,18,2244,93,1,33000,0.0,33000,Web,WebPay
421,18,308,139,1,562000,0.0,562000,Marketplace,Débito
422,18,340,62,1,627000,0.0,627000,Redes Sociales,Débito
423,18,1337,106,1,505000,0.0,505000,App Móvil,WebPay
424,18,1814,104,2,15000,0.0,30000,Marketplace,Débito
425,18,227,98,1,43000,0.0,43000,Marketplace,Débito
426,18,1730,144,1,334000,0.05,317300,Marketplace,Tarjeta Crédito
427,18,2180,71,1,116000,0.1,104400,Web,Tarjeta Crédito
428,18,2330,37,1,89000,0.05,84550,Redes Sociales,Cuotas sin interés
429,18,1916,96,2,14000,0.0,28000,App Móvil,WebPay
430,18,1502,101,2,78000,0.0,156000,Web,Débito
431,18,1610,87,3,63000,0.0,189000,Web,Tarjeta Crédito
432,18,943,48,1,1406000,0.05,1335700,App Móvil,WebPay
433,18,1794,81,1,46000,0.05,43700,Web,Débito
434,18,1841,63,1,472000,0.0,472000,Web,Transferencia
435,19,1057,128,1,173000,0.0,173000,Web,Débito
436,19,1184,61,1,1469000,0.05,1395550,Marketplace,Débito
437,19,871,124,1,400000,0.0,400000,Marketplace,Cuotas sin interés
438,19,979,123,1,39000,0.05,37050,Marketplace,Débito
439,19,180,104,3,15000,0.0,45000,Redes Sociales,Débito
440,19,1817,39,1,1407000,0.0,1407000,Web,WebPay
441,19,706,97,1,108000,0.1,97200,Marketplace,Transferencia
442,19,2308,141,1,625000,0.1,562500,Web,WebPay
443,19,1753,97,1,108000,0.0,108000,Marketplace,Transferencia
444,19,1371,66,3,52000,0.0,156000,Marketplace,WebPay
445,19,244,81,3,46000,0.0,138000,Marketplace,Tarjeta Crédito
446,19,809,93,2,33000,0.0,66000,Web,Transferencia
447,19,1979,81,1,46000,0.0,46000,Marketplace,Tarjeta Crédito
448,19,2165,36,1,1408000,0.0,1408000,Web,Cuotas sin interés
449,19,136,63,1,472000,0.0,472000,Web,Cuotas sin interés
450,19,2337,110,1,593000,0.0,593000,Marketplace,Tarjeta Crédito
451,19,761,124,1,400000,0.0,400000,App Móvil,WebPay
452,19,1637,38,1,1296000,0.0,1296000,Marketplace,Transferencia
453,19,1443,142,1,272000,0.0,272000,App Móvil,Tarjeta Crédito
454,20,1785,85,1,8000,0.0,8000,Redes Sociales,Tarjeta Crédito
455,20,2156,45,1,1606000,0.0,1606000,Web,Transferencia
456,20,1344,100,1,107000,0.0,107000,Marketplace,Tarjeta Crédito
457,20,1014,81,1,46000,0.1,41400,App Móvil,Transferencia
458,20,1752,90,1,113000,0.0,113000,Web,Transferencia
459,20,985,77,3,20000,0.0,60000,Web,Cuotas sin interés
460,20,2044,117,1,530000,0.0,530000,App Móvil,Tarjeta Crédito
461,20,1959,117,1,530000,0.0,530000,Redes Sociales,Transferencia
462,20,1326,99,1,88000,0.0,88000,App Móvil,Cuotas sin interés
463,20,160,33,1,563000,0.0,563000,App Móvil,Débito
464,20,2093,119,1,271000,0.0,271000,Web,Cuotas sin interés
465,20,1348,96,1,14000,0.1,12600,App Móvil,WebPay
466,20,2048,98,3,43000,0.0,129000,App Móvil,Débito
467,20,1630,68,1,113000,0.0,113000,Marketplace,Débito
468,20,1884,129,1,844000,0.0,844000,App Móvil,Cuotas sin interés
469,20,519,101,1,78000,0.0,78000,App Móvil,WebPay
470,20,1647,34,1,322000,0.1,289800,Web,Débito
471,20,294,72,1,61000,0.0,61000,Redes Sociales,Cuotas sin interés
472,20,2156,130,1,524000,0.0,524000,Web,Tarjeta Crédito
473,20,1739,17,1,648000,0.0,648000,Web,Transferencia
474,20,14,144,1,334000,0.05,317300,Marketplace,Transferencia
475,20,1119,96,1,14000,0.1,12600,App Móvil,WebPay
476,20,786,92,2,111000,0.0,222000,App Móvil,Cuotas sin interés
477,20,98,57,1,1679000,0.0,1679000,App Móvil,WebPay
478,20,1438,54,1,786000,0.0,786000,Marketplace,Cuotas sin interés
479,21,2164,94,2,99000,0.0,198000,App Móvil,Débito
480,21,1379,73,1,36000,0.0,36000,Web,Transferencia
481,21,1519,77,1,20000,0.1,18000,App Móvil,Débito
482,21,2242,55,1,474000,0.05,450300,Web,Transferencia
483,21,427,103,1,74000,0.0,74000,App Móvil,Tarjeta Crédito
484,21,2367,82,1,77000,0.0,77000,App Móvil,Cuotas sin interés
485,21,974,64,1,1487000,0.0,1487000,Marketplace,Cuotas sin interés
486,21,863,89,2,84000,0.0,168000,Web,WebPay
487,21,1854,150,1,442000,0.1,397800,Web,Débito
488,21,2421,75,1,9000,0.1,8100,Redes Sociales,Cuotas sin interés
489,21,1330,136,1,569000,0.0,569000,Web,Cuotas sin interés
490,21,1487,67,2,17000,0.0,34000,Web,WebPay
491,21,2125,20,1,2537000,0.0,2537000,Web,Débito
492,21,1193,48,1,1406000,0.0,1406000,Web,Cuotas sin interés
493,21,319,73,1,36000,0.0,36000,App Móvil,Débito
494,21,24,50,1,124000,0.05,117800,Marketplace,Cuotas sin interés
495,21,1284,1,1,1592000,0.0,1592000,Web,Transferencia
496,21,389,135,1,261000,0.0,261000,App Móvil,Tarjeta Crédito
497,21,316,120,1,590000,0.0,590000,Marketplace,Transferencia
498,21,948,102,1,22000,0.0,22000,App Móvil,Cuotas sin interés
499,21,1839,42,1,649000,0.05,616550,Marketplace,Transferencia
500,21,133,36,1,1408000,0.0,1408000,Marketplace,Débito
501,21,1814,24,1,1401000,0.0,1401000,Web,WebPay
502,21,2437,100,1,107000,0.1,96300,Marketplace,Cuotas sin interés
503,21,1769,138,1,365000,0.0,365000,App Móvil,WebPay
504,22,2232,149,1,542000,0.0,542000,Web,WebPay
505,22,2121,123,1,39000,0.0,39000,App Móvil,WebPay
506,22,144,32,1,1505000,0.0,1505000,App Móvil,Transferencia
507,22,15,99,1,88000,0.05,83600,Marketplace,Débito
508,22,1151,67,2,17000,0.0,34000,Redes Sociales,Débito
509,22,746,3,1,926000,0.0,926000,App Móvil,Débito
510,22,268,72,2,61000,0.1,109800,Web,Débito
511,22,875,52,1,621000,0.1,558900,Web,Transferencia
512,22,1807,114,1,876000,0.0,876000,Redes Sociales,WebPay
513,22,1006,66,2,52000,0.0,104000,Web,WebPay
514,22,23,116,1,720000,0.1,648000,Web,WebPay
515,22,1078,1,1,1592000,0.1,1432800,Web,Tarjeta Crédito
516,22,494,62,1,627000,0.0,627000,Web,Tarjeta Crédito
517,22,1323,53,1,1641000,0.0,1641000,Web,Transferencia
518,22,2247,52,1,621000,0.0,621000,Marketplace,Tarjeta Crédito
519,22,1027,25,1,2117000,0.0,2117000,Web,WebPay
520,22,2283,45,1,1606000,0.0,1606000,App Móvil,Cuotas sin interés
521,22,18,85,1,8000,0.0,8000,Web,Tarjeta Crédito
522,23,2161,84,1,41000,0.0,41000,App Móvil,Tarjeta Crédito
523,23,2486,28,1,2274000,0.0,2274000,App Móvil,Cuotas sin interés
524,23,619,143,1,411000,0.0,411000,App Móvil,Débito
525,23,2052,54,1,786000,0.0,786000,Web,Tarjeta Crédito
526,23,497,124,1,400000,0.0,400000,Marketplace,Transferencia
527,23,1767,42,1,649000,0.0,649000,Web,Transferencia
528,23,2025,123,1,39000,0.0,39000,Web,Tarjeta Crédito
529,23,1753,5,1,2283000,0.0,2283000,App Móvil,Transferencia
530,23,1256,82,1,77000,0.1,69300,Marketplace,Tarjeta Crédito
531,23,453,104,1,15000,0.0,15000,Marketplace,Transferencia
532,23,2482,139,1,562000,0.0,562000,App Móvil,Tarjeta Crédito
533,23,1478,134,1,492000,0.05,467400,Web,Débito
534,23,1587,114,1,876000,0.0,876000,App Móvil,Transferencia
535,23,574,131,1,436000,0.0,436000,Web,Cuotas sin interés
536,23,331,47,1,1389000,0.0,1389000,App Móvil,Débito
537,23,96,59,1,1462000,0.0,1462000,App Móvil,Tarjeta Crédito
538,23,2476,60,1,1615000,0.0,1615000,Web,Tarjeta Crédito
539,24,103,142,1,272000,0.0,272000,App Móvil,Transferencia
540,24,2421,67,1,17000,0.0,17000,Marketplace,WebPay
541,24,2211,16,1,2303000,0.0,2303000,Web,Cuotas sin interés
542,24,2044,44,1,1335000,0.0,1335000,Web,Transferencia
543,24,483,71,1,116000,0.0,116000,Web,Cuotas sin interés
544,24,1115,141,1,625000,0.1,562500,App Móvil,Débito
545,24,247,39,1,1407000,0.0,1407000,App Móvil,Cuotas sin interés
546,24,2355,104,3,15000,0.0,45000,Web,Cuotas sin interés
547,24,1548,34,1,322000,0.05,305900,App Móvil,WebPay
548,24,754,147,1,578000,0.0,578000,Marketplace,Tarjeta Crédito
549,24,1186,70,1,46000,0.0,46000,App Móvil,Cuotas sin interés
550,24,1903,105,2,4000,0.0,8000,Web,Transferencia
551,24,1334,67,1,17000,0.0,17000,Web,Tarjeta Crédito
552,24,385,92,1,111000,0.0,111000,Web,Tarjeta Crédito
553,24,320,46,1,286000,0.1,257400,Web,Transferencia
554,24,1046,39,1,1407000,0.0,1407000,App Móvil,Tarjeta Crédito
555,24,1780,140,1,496000,0.0,496000,App Móvil,Débito
556,24,2229,136,1,569000,0.0,569000,Marketplace,Transferencia
557,24,1899,131,1,436000,0.1,392400,App Móvil,Transferencia
558,25,209,78,1,118000,0.05,112100,Marketplace,WebPay
559,25,1764,110,1,593000,0.0,593000,App Móvil,WebPay
560,25,1374,44,1,1335000,0.1,1201500,Marketplace,Tarjeta Crédito
561,25,1806,34,1,322000,0.0,322000,App Móvil,Débito
562,25,1021,130,1,524000,0.0,524000,App Móvil,Débito
563,25,1529,67,1,17000,0.0,17000,Web,Débito
564,25,812,97,2,108000,0.0,216000,Web,Débito
565,25,144,9,1,1378000,0.0,1378000,Redes Sociales,WebPay
566,25,2040,97,1,108000,0.0,108000,Web,Tarjeta Crédito
567,25,2060,63,1,472000,0.0,472000,App Móvil,Tarjeta Crédito
568,25,549,20,1,2537000,0.0,2537000,Marketplace,Tarjeta Crédito
569,25,2414,90,2,113000,0.0,226000,Web,Cuotas sin interés
570,25,442,53,1,1641000,0.1,1476900,Redes Sociales,Tarjeta Crédito
571,25,2430,70,2,46000,0.05,87400,Marketplace,Tarjeta Crédito
572,25,1344,29,1,720000,0.0,720000,App Móvil,Cuotas sin interés
573,25,2447,39,1,1407000,0.05,1336650,Marketplace,Transferencia
574,25,1946,61,1,1469000,0.0,1469000,Web,Tarjeta Crédito
575,25,1952,31,1,749000,0.0,749000,Web,Cuotas sin interés
576,25,267,135,1,261000,0.05,247950,App Móvil,Tarjeta Crédito
577,25,1865,3,1,926000,0.0,926000,Web,WebPay
578,25,955,79,3,82000,0.0,246000,Marketplace,WebPay
579,25,1635,36,1,1408000,0.0,1408000,Redes Sociales,Transferencia
580,25,2176,62,1,627000,0.05,595650,App Móvil,WebPay
581,25,1586,137,1,609000,0.0,609000,Web,Tarjeta Crédito
582,25,1378,41,1,1565000,0.1,1408500,Redes Sociales,Débito
583,25,2043,144,1,334000,0.1,300600,App Móvil,Transferencia
584,25,552,48,1,1406000,0.0,1406000,App Móvil,Transferencia
585,26,2309,87,3,63000,0.0,189000,App Móvil,Débito
586,26,2300,104,1,15000,0.0,15000,Web,WebPay
587,26,2239,113,1,257000,0.0,257000,Marketplace,WebPay
588,26,1512,66,1,52000,0.0,52000,App Móvil,Débito
589,26,446,75,1,9000,0.0,9000,Web,WebPay
590,26,1327,121,1,848000,0.1,763200,Web,Cuotas sin interés
591,26,1500,68,1,113000,0.05,107350,Marketplace,Débito
592,26,1699,108,1,648000,0.0,648000,App Móvil,Cuotas sin interés
593,26,376,140,1,496000,0.0,496000,Web,Débito
594,26,1669,91,1,43000,0.0,43000,Redes Sociales,Cuotas sin interés
595,26,754,102,2,22000,0.0,44000,Marketplace,Tarjeta Crédito
596,26,2044,111,1,600000,0.0,600000,Redes Sociales,Tarjeta Crédito
597,26,871,120,1,590000,0.0,590000,App Móvil,Débito
598,26,260,71,1,116000,0.0,116000,App Móvil,Débito
599,26,2291,19,1,1379000,0.0,1379000,Marketplace,Cuotas sin interés
600,26,1655,72,3,61000,0.0,183000,App Móvil,Débito
601,26,2333,96,1,14000,0.1,12600,Marketplace,Débito
602,26,2027,76,1,109000,0.1,98100,Web,Transferencia
603,26,1779,103,1,74000,0.0,74000,App Móvil,WebPay
604,26,191,68,2,113000,0.0,226000,Web,Transferencia
605,27,354,14,1,1059000,0.0,1059000,Marketplace,Cuotas sin interés
606,27,613,146,1,36000,0.0,36000,Web,WebPay
607,27,32,53,1,1641000,0.0,1641000,Marketplace,Tarjeta Crédito
608,27,2078,95,3,65000,0.0,195000,Marketplace,Débito
609,27,1042,119,1,271000,0.0,271000,Web,WebPay
610,27,1914,85,2,8000,0.0,16000,App Móvil,Tarjeta Crédito
611,27,1175,40,1,697000,0.0,697000,Web,Transferencia
612,27,351,101,1,78000,0.0,78000,Marketplace,Tarjeta Crédito
613,27,1319,89,2,84000,0.0,168000,App Móvil,Tarjeta Crédito
614,27,2372,101,1,78000,0.05,74100,App Móvil,Transferencia
615,27,1176,104,1,15000,0.0,15000,Web,Tarjeta Crédito
616,27,1807,146,1,36000,0.0,36000,Web,Transferencia
617,27,1110,87,1,63000,0.1,56700,Web,Débito
618,27,1613,66,3,52000,0.0,156000,Web,Cuotas sin interés
619,27,34,94,1,99000,0.0,99000,App Móvil,Tarjeta Crédito
620,27,279,25,1,2117000,0.0,2117000,Marketplace,Transferencia
621,27,151,132,1,111000,0.1,99900,Marketplace,Cuotas sin interés
622,27,1607,35,1,208000,0.05,197600,App Móvil,Transferencia
623,27,1511,65,1,92000,0.0,92000,Redes Sociales,Tarjeta Crédito
624,27,434,114,1,876000,0.05,832200,Marketplace,Cuotas sin interés
625,27,401,89,2,84000,0.0,168000,Redes Sociales,Cuotas sin interés
626,27,991,71,1,116000,0.05,110200,App Móvil,Tarjeta Crédito
627,27,1060,78,1,118000,0.0,118000,Web,Tarjeta Crédito
628,27,2371,123,1,39000,0.0,39000,Web,Débito
629,27,1136,66,2,52000,0.05,98800,Marketplace,Débito
630,28,2484,83,2,14000,0.05,26600,App Móvil,Tarjeta Crédito
631,28,1255,86,1,82000,0.0,82000,Marketplace,Transferencia
632,28,2481,89,1,84000,0.0,84000,App Móvil,Tarjeta Crédito
633,28,1522,42,1,649000,0.0,649000,Web,WebPay
634,28,1309,70,1,46000,0.0,46000,App Móvil,WebPay
635,28,1922,91,1,43000,0.0,43000,Web,Cuotas sin interés
636,28,1119,145,1,211000,0.0,211000,Redes Sociales,Transferencia
637,28,328,101,2,78000,0.1,140400,Redes Sociales,Débito
638,28,728,137,1,609000,0.0,609000,App Móvil,Cuotas sin interés
639,28,1559,104,1,15000,0.0,15000,Web,Cuotas sin interés
640,28,2351,89,2,84000,0.1,151200,Marketplace,Tarjeta Crédito
641,28,101,46,1,286000,0.0,286000,Web,Débito
642,28,1782,95,1,65000,0.0,65000,App Móvil,Tarjeta Crédito
643,28,1708,91,1,43000,0.0,43000,Web,Tarjeta Crédito
644,28,598,90,2,113000,0.0,226000,Redes Sociales,Transferencia
645,28,2493,80,2,31000,0.1,55800,Web,WebPay
646,28,1518,83,1,14000,0.0,14000,App Móvil,WebPay
647,28,2396,66,1,52000,0.0,52000,Marketplace,Transferencia
648,28,1418,82,2,77000,0.0,154000,App Móvil,WebPay
649,28,2487,47,1,1389000,0.0,1389000,Web,Cuotas sin interés
650,28,244,111,1,600000,0.0,600000,Redes Sociales,Débito
651,28,38,45,1,1606000,0.0,1606000,App Móvil,Cuotas sin interés
652,28,1916,31,1,749000,0.0,749000,App Móvil,Transferencia
653,29,1974,74,2,74000,0.0,148000,Web,Transferencia
654,29,2447,27,1,3315000,0.0,3315000,App Móvil,WebPay
655,29,534,34,1,322000,0.0,322000,Web,Débito
656,29,529,119,1,271000,0.0,271000,App Móvil,Cuotas sin interés
657,29,58,53,1,1641000,0.0,1641000,App Móvil,Cuotas sin interés
658,29,1897,46,1,286000,0.0,286000,App Móvil,Cuotas sin interés
659,29,1058,81,1,46000,0.1,41400,Web,Transferencia
660,29,631,104,2,15000,0.1,27000,Web,WebPay
661,29,441,22,1,555000,0.0,555000,Web,WebPay
662,29,355,87,2,63000,0.1,113400,App Móvil,Débito
663,29,685,35,1,208000,0.0,208000,Web,Cuotas sin interés
664,29,205,13,1,1841000,0.0,1841000,Marketplace,Débito
665,29,2185,19,1,1379000,0.0,1379000,Redes Sociales,Débito
666,29,1129,118,1,196000,0.0,196000,Redes Sociales,Débito
667,29,1050,35,1,208000,0.1,187200,Marketplace,Cuotas sin interés
668,29,536,17,1,648000,0.0,648000,App Móvil,Transferencia
669,29,2233,75,2,9000,0.0,18000,Marketplace,Tarjeta Crédito
670,29,461,120,1,590000,0.0,590000,Web,WebPay
671,30,1036,79,1,82000,0.0,82000,Web,Cuotas sin interés
672,30,880,103,1,74000,0.0,74000,App Móvil,Cuotas sin interés
673,30,2071,59,1,1462000,0.0,1462000,Marketplace,WebPay
674,30,1065,64,1,1487000,0.05,1412650,App Móvil,Cuotas sin interés
675,30,2436,137,1,609000,0.0,609000,Marketplace,WebPay
676,30,840,20,1,2537000,0.0,2537000,App Móvil,WebPay
677,30,2316,79,2,82000,0.0,164000,Marketplace,WebPay
678,30,1148,135,1,261000,0.0,261000,App Móvil,Débito
679,30,933,90,1,113000,0.0,113000,Web,Transferencia
680,30,1382,85,2,8000,0.0,16000,Web,Débito
681,30,407,54,1,786000,0.1,707400,Web,Tarjeta Crédito
682,30,1090,67,1,17000,0.0,17000,Redes Sociales,Cuotas sin interés
683,30,713,122,1,826000,0.0,826000,Marketplace,Transferencia
684,30,1650,86,1,82000,0.0,82000,Marketplace,Cuotas sin interés
685,30,1586,33,1,563000,0.0,563000,Web,Tarjeta Crédito
686,30,1756,6,1,513000,0.0,513000,Web,Débito
687,30,2345,144,1,334000,0.0,334000,Marketplace,Débito
688,30,2265,70,1,46000,0.0,46000,App Móvil,Débito
689,30,249,90,2,113000,0.0,226000,Web,Cuotas sin interés
690,30,220,29,1,720000,0.05,684000,App Móvil,Transferencia
691,30,2094,97,1,108000,0.0,108000,Web,Tarjeta Crédito
692,30,225,139,1,562000,0.0,562000,Web,Cuotas sin interés
693,30,42,87,2,63000,0.0,126000,App Móvil,Tarjeta Crédito
694,31,1430,47,1,1389000,0.0,1389000,Redes Sociales,Cuotas sin interés
695,31,64,104,1,15000,0.1,13500,Marketplace,Tarjeta Crédito
696,31,1836,74,1,74000,0.05,70300,App Móvil,Tarjeta Crédito
697,31,2459,86,2,82000,0.1,147600,Redes Sociales,Débito
698,31,1587,8,1,1005000,0.0,1005000,Web,Tarjeta Crédito
699,31,1944,13,1,1841000,0.0,1841000,Web,Tarjeta Crédito
700,31,467,76,1,109000,0.05,103550,Marketplace,WebPay
701,31,1632,114,1,876000,0.0,876000,Marketplace,Tarjeta Crédito
702,31,555,130,1,524000,0.0,524000,Redes Sociales,Cuotas sin interés
703,31,485,31,1,749000,0.0,749000,Web,Transferencia
704,31,1816,135,1,261000,0.0,261000,Marketplace,Cuotas sin interés
705,31,2018,71,1,116000,0.0,116000,Marketplace,Tarjeta Crédito
706,31,946,117,1,530000,0.0,530000,Web,Tarjeta Crédito
707,31,652,37,1,89000,0.05,84550,App Móvil,Débito
708,31,130,139,1,562000,0.0,562000,Web,Débito
709,31,208,103,1,74000,0.0,74000,Web,Débito
710,32,669,75,1,9000,0.05,8550,Marketplace,WebPay
711,32,1204,126,1,283000,0.0,283000,Web,Transferencia
712,32,2384,44,1,1335000,0.0,1335000,App Móvil,WebPay
713,32,872,141,1,625000,0.0,625000,Marketplace,Tarjeta Crédito
714,32,1379,50,1,124000,0.05,117800,App Móvil,Cuotas sin interés
715,32,736,65,1,92000,0.0,92000,Marketplace,Cuotas sin interés
716,32,1863,103,2,74000,0.1,133200,App Móvil,Transferencia
717,32,1240,71,1,116000,0.05,110200,App Móvil,WebPay
718,32,1282,90,1,113000,0.0,113000,Web,Transferencia
719,32,1000,76,2,109000,0.0,218000,Marketplace,Transferencia
720,32,483,102,2,22000,0.0,44000,Marketplace,Cuotas sin interés
721,32,433,51,1,134000,0.05,127300,Web,Cuotas sin interés
722,32,1718,21,1,822000,0.0,822000,App Móvil,Débito
723,32,2219,61,1,1469000,0.0,1469000,Redes Sociales,Transferencia
724,32,703,78,3,118000,0.05,336300,App Móvil,Tarjeta Crédito
725,32,983,42,1,649000,0.0,649000,App Móvil,WebPay
726,32,1460,68,1,113000,0.0,113000,Redes Sociales,WebPay
727,32,1917,72,3,61000,0.0,183000,Marketplace,Tarjeta Crédito
728,32,779,21,1,822000,0.0,822000,App Móvil,Cuotas sin interés
729,32,1986,88,1,78000,0.0,78000,Marketplace,Cuotas sin interés
730,33,2470,78,1,118000,0.0,118000,Web,Transferencia
731,33,2280,70,2,46000,0.0,92000,Redes Sociales,Tarjeta Crédito
732,33,711,145,1,211000,0.1,189900,Web,Transferencia
733,33,2105,98,1,43000,0.0,43000,Redes Sociales,Tarjeta Crédito
734,33,1008,30,1,588000,0.05,558600,App Móvil,Tarjeta Crédito
735,33,2240,125,1,868000,0.0,868000,Web,Transferencia
736,33,2296,79,2,82000,0.05,155800,Marketplace,Transferencia
737,33,98,25,1,2117000,0.1,1905300,App Móvil,Cuotas sin interés
738,33,1612,85,1,8000,0.05,7600,Marketplace,Cuotas sin interés
739,33,174,73,3,36000,0.0,108000,Redes Sociales,WebPay
740,33,238,128,1,173000,0.0,173000,Web,Débito
741,33,2007,47,1,1389000,0.0,1389000,Web,Transferencia
742,33,1809,116,1,720000,0.0,720000,Marketplace,Débito
743,33,687,86,2,82000,0.0,164000,Web,Transferencia
744,33,1885,20,1,2537000,0.05,2410150,Web,Débito
745,33,1001,146,1,36000,0.0,36000,Web,WebPay
746,33,1392,82,1,77000,0.0,77000,Web,WebPay
747,33,783,60,1,1615000,0.0,1615000,Marketplace,Débito
748,33,1531,78,2,118000,0.0,236000,Web,Transferencia
749,33,984,124,1,400000,0.0,400000,App Móvil,WebPay
750,33,1742,62,1,627000,0.05,595650,App Móvil,Tarjeta Crédito
751,33,1137,46,1,286000,0.0,286000,App Móvil,Transferencia
752,33,2122,37,1,89000,0.0,89000,Web,Cuotas sin interés
753,33,2418,61,1,1469000,0.05,1395550,Marketplace,Débito
754,33,304,105,1,4000,0.0,4000,Web,Cuotas sin interés
755,33,935,78,1,118000,0.05,112100,Marketplace,Tarjeta Crédito
756,33,1545,51,1,134000,0.05,127300,Marketplace,Débito
757,33,74,42,1,649000,0.0,649000,App Móvil,Cuotas sin interés
758,34,1132,71,1,116000,0.0,116000,Redes Sociales,Transferencia
759,34,664,131,1,436000,0.0,436000,Web,Débito
760,34,2318,132,1,111000,0.0,111000,Marketplace,Cuotas sin interés
761,34,211,66,1,52000,0.0,52000,Redes Sociales,Cuotas sin interés
762,34,1079,91,1,43000,0.1,38700,Web,Débito
763,34,377,138,1,365000,0.0,365000,Web,Débito
764,34,1256,144,1,334000,0.05,317300,Redes Sociales,Débito
765,34,1270,81,2,46000,0.0,92000,App Móvil,Tarjeta Crédito
766,34,133,76,1,109000,0.0,109000,Web,Tarjeta Crédito
767,34,682,58,1,1169000,0.1,1052100,Web,Cuotas sin interés
768,34,245,143,1,411000,0.05,390450,App Móvil,WebPay
769,34,1622,39,1,1407000,0.05,1336650,Marketplace,Cuotas sin interés
770,34,1831,88,1,78000,0.0,78000,Marketplace,Cuotas sin interés
771,34,1057,59,1,1462000,0.0,1462000,Redes Sociales,Tarjeta Crédito
772,34,736,58,1,1169000,0.05,1110550,Web,Transferencia
773,34,1007,72,2,61000,0.1,109800,App Móvil,Transferencia
774,34,1486,150,1,442000,0.0,442000,App Móvil,WebPay
775,34,1324,20,1,2537000,0.0,2537000,App Móvil,Transferencia
776,34,1235,87,2,63000,0.05,119700,Web,Cuotas sin interés
777,34,1084,30,1,588000,0.0,588000,Redes Sociales,Cuotas sin interés
778,34,1703,40,1,697000,0.0,697000,Marketplace,WebPay
779,34,1616,75,2,9000,0.0,18000,App Móvil,WebPay
780,34,2398,81,1,46000,0.0,46000,App Móvil,WebPay
781,34,549,55,1,474000,0.0,474000,Web,Débito
782,34,133,63,1,472000,0.0,472000,App Móvil,Tarjeta Crédito
783,34,90,31,1,749000,0.05,711550,Marketplace,Cuotas sin interés
784,34,666,62,1,627000,0.0,627000,App Móvil,Cuotas sin interés
785,34,165,145,1,211000,0.1,189900,Redes Sociales,Transferencia
786,34,253,141,1,625000,0.0,625000,App Móvil,WebPay
787,34,567,66,1,52000,0.0,52000,App Móvil,Cuotas sin interés
788,34,1551,87,1,63000,0.0,63000,Marketplace,WebPay
789,35,1989,67,2,17000,0.05,32300,Web,Cuotas sin interés
790,35,1417,74,2,74000,0.0,148000,App Móvil,Tarjeta Crédito
791,35,1982,106,1,505000,0.0,505000,App Móvil,Débito
792,35,868,79,3,82000,0.0,246000,Marketplace,Tarjeta Crédito
793,35,276,108,1,648000,0.0,648000,Web,WebPay
794,35,21,87,3,63000,0.0,189000,Redes Sociales,Transferencia
795,35,2319,66,1,52000,0.0,52000,Redes Sociales,WebPay
